0	0	0	0	159	162	162	160	160	160	160	160	160	159	158	163	167	164	161	160	160	160	159	159	159	159	159	159	159	159	160	160	159	160	160	160	160	160	159	159	159	160	161	160	160	161	160	159	159	159	159	159	159	159	159	159	159	159	158	157	158	160	160	160	160	160	158	158	158	158	157	158	158	158	158	158	158	158	158	159	159	160	161	164	170	170	168	168	168	168	168	169	169	169	169	170	170	173	178	180	
178	178	163	160	158	157	158	160	160	160	160	160	160	159	159	158	157	158	158	158	158	158	157	157	157	157	157	157	157	158	159	159	158	160	160	160	160	160	159	159	159	160	159	159	158	158	159	159	159	159	159	159	159	159	159	158	158	157	156	161	163	160	158	157	157	157	157	157	157	158	158	159	159	159	158	157	157	157	157	158	159	159	160	163	168	168	168	168	166	166	168	167	165	166	167	167	167	168	166	171	
177	177	163	160	160	160	160	160	160	160	160	160	160	159	159	158	157	158	158	158	158	158	158	158	158	158	158	158	158	159	159	159	158	160	160	160	160	160	160	159	159	159	158	157	157	157	157	159	159	159	159	159	158	158	158	158	157	156	155	159	161	158	157	157	157	157	157	157	157	158	158	159	159	159	158	158	157	157	158	158	158	158	157	161	166	166	164	165	166	165	165	165	165	168	170	169	168	169	168	173	
177	177	163	160	158	160	161	160	160	160	160	160	160	159	159	158	157	158	158	158	158	158	158	158	158	158	158	158	158	159	159	159	158	159	159	159	159	158	159	159	158	159	158	158	157	158	158	159	159	159	159	159	158	158	158	158	157	156	154	157	158	156	156	157	157	157	157	157	157	158	158	159	159	159	158	158	158	158	158	159	159	159	158	161	165	166	168	169	171	169	166	165	166	169	169	168	166	166	166	170	
177	177	163	160	159	161	161	160	160	159	159	160	161	160	159	158	157	158	159	159	160	161	160	159	159	159	159	159	160	160	160	160	159	158	160	161	159	156	156	157	158	160	159	159	159	160	160	160	160	160	159	159	158	157	158	158	156	154	155	155	156	156	156	157	157	157	157	157	157	158	160	159	160	160	157	156	159	162	163	163	161	160	160	162	167	168	169	168	170	170	167	168	168	167	168	170	170	169	168	172	
177	177	160	160	162	162	161	160	159	158	158	159	160	161	159	158	157	158	159	160	161	162	162	160	159	159	159	159	159	159	160	160	159	159	160	160	159	156	155	156	158	159	160	159	159	159	159	159	159	159	158	157	157	156	157	157	156	155	155	156	156	158	157	157	158	158	158	155	156	161	160	159	159	159	157	157	162	166	163	159	156	157	159	162	162	159	165	169	170	168	168	168	168	167	170	171	170	165	163	168	
166	166	158	158	162	164	162	161	161	160	158	158	159	160	159	158	157	158	160	162	163	162	160	160	158	157	159	159	158	158	159	159	158	159	159	159	158	156	155	156	157	158	159	159	157	156	157	159	159	158	157	156	156	156	157	157	157	156	158	158	157	159	158	157	158	159	160	156	155	158	158	157	158	158	157	156	159	161	159	159	159	159	159	160	160	158	166	168	169	167	167	168	168	168	169	169	169	167	166	169	
168	168	160	160	159	160	159	159	160	160	158	159	159	158	159	160	159	159	160	161	161	158	157	159	159	159	161	160	157	158	160	159	159	160	159	159	159	158	156	155	156	156	158	159	156	154	157	160	160	158	156	156	156	157	157	159	159	157	157	157	157	159	158	158	158	158	158	157	158	160	158	157	158	158	156	156	159	159	157	158	159	160	158	156	158	162	165	168	169	167	167	168	168	168	167	167	169	170	170	169	
168	168	160	160	158	156	157	159	160	159	159	161	159	157	158	160	160	159	158	158	159	157	156	158	160	161	162	160	158	159	160	160	160	160	159	160	160	159	157	157	156	157	160	160	156	156	158	160	160	159	157	158	160	160	159	160	159	158	157	156	156	158	158	158	158	158	157	157	158	161	160	158	158	157	156	158	160	159	157	157	158	160	158	156	158	164	163	167	169	168	168	168	168	168	167	168	170	171	170	168	
168	168	160	160	159	157	157	159	159	158	159	161	159	157	157	159	160	159	158	158	157	158	159	160	159	159	159	158	157	157	158	158	159	160	160	160	160	158	157	157	157	158	160	160	158	157	158	159	160	160	159	159	159	159	159	158	157	158	158	156	154	155	156	155	156	157	158	156	157	159	159	159	159	157	157	159	161	160	157	157	158	160	161	159	158	161	163	166	169	169	168	167	167	168	168	169	170	169	168	168	
169	169	161	161	160	159	157	158	158	158	158	158	160	160	160	161	162	160	160	159	158	157	159	159	158	156	158	160	159	160	160	158	158	158	158	158	159	157	156	157	159	159	160	160	158	155	155	157	159	160	159	156	155	157	160	159	157	156	157	156	156	157	157	156	155	155	155	156	157	157	156	157	158	157	156	158	160	161	160	159	158	160	160	157	156	159	165	166	168	169	169	167	167	168	169	169	169	167	168	169	
