#   ROW COL RED GRE BLU
1	1	1	255	255	255
2	1	2	255	255	255
3	1	3	255	255	255
4	1	4	255	255	255
5	1	5	255	255	255
6	1	6	255	255	255
7	1	7	255	255	255
8	1	8	255	255	255
9	1	9	255	255	255
10	1	10	233	255	255
11	1	11	182	236	236
12	1	12	154	218	230
13	1	13	144	211	233
14	1	14	135	201	222
15	1	15	129	195	215
16	1	16	125	192	212
17	1	17	126	190	210
18	1	18	135	196	213
19	1	19	144	208	222
20	1	20	148	213	227
21	1	21	148	213	227
22	1	22	148	215	231
23	1	23	143	211	230
24	1	24	132	203	222
25	1	25	122	197	223
26	1	26	112	192	220
27	1	27	109	191	217
28	1	28	107	190	221
29	1	29	101	186	216
30	1	30	95	183	211
31	1	31	93	181	213
32	1	32	90	177	210
33	1	33	124	187	199
34	1	34	152	213	220
35	1	35	182	247	247
36	1	36	212	255	255
37	1	37	239	255	255
38	1	38	255	255	255
39	1	39	255	255	255
40	1	40	255	255	255
41	1	41	255	255	255
42	1	42	255	255	255
43	1	43	255	255	247
44	1	44	255	255	224
45	1	45	255	255	217
46	1	46	255	255	217
47	1	47	250	255	214
48	1	48	250	255	213
49	1	49	255	255	218
50	1	50	237	255	219
51	1	51	198	230	206
52	1	52	148	182	172
53	1	53	105	141	139
54	1	54	87	126	130
55	1	55	87	131	137
56	1	56	85	126	130
57	1	57	88	126	124
58	1	58	106	139	135
59	1	59	136	169	157
60	1	60	169	199	178
61	1	61	196	220	194
62	1	62	214	233	202
63	1	63	228	244	210
64	1	64	240	255	210
65	1	65	246	255	217
66	1	66	245	255	215
67	1	67	253	255	213
68	1	68	255	255	212
69	1	69	251	255	218
70	1	70	233	255	218
71	1	71	196	234	202
72	1	72	134	175	171
73	1	73	86	129	134
74	1	74	60	109	129
75	1	75	57	111	133
76	1	76	63	111	133
77	1	77	67	112	129
78	1	78	66	114	130
79	1	79	69	114	127
80	1	80	71	112	125
81	1	81	67	113	127
82	1	82	64	111	123
83	1	83	62	108	120
84	1	84	60	106	120
85	1	85	64	111	123
86	1	86	70	114	128
87	1	87	76	116	124
88	1	88	85	119	125
89	1	89	90	122	128
90	1	90	88	122	128
91	1	91	85	117	127
92	1	92	80	113	128
93	1	93	73	112	126
94	1	94	68	109	123
95	1	95	66	109	127
96	1	96	66	107	127
97	1	97	68	109	127
98	1	98	69	110	129
99	1	99	74	114	130
100	1	100	74	114	130
101	1	101	75	110	128
102	1	102	74	108	127
103	1	103	68	109	127
104	1	104	72	112	132
105	1	105	67	110	133
106	1	106	65	109	133
107	1	107	67	101	126
108	1	108	82	101	113
109	1	109	117	121	121
110	1	110	162	156	137
111	1	111	201	194	165
112	1	112	205	207	183
113	1	113	182	185	167
114	1	114	154	161	149
115	1	115	129	138	132
116	1	116	109	120	116
117	1	117	103	120	118
118	1	118	120	135	133
119	1	119	139	161	159
120	1	120	152	175	179
121	1	121	154	175	177
122	1	122	169	187	185
123	1	123	214	230	216
124	1	124	255	255	240
125	1	125	255	255	227
126	1	126	255	255	235
127	1	127	255	255	236
128	1	128	255	255	236
129	2	1	255	255	255
130	2	2	255	255	255
131	2	3	255	255	255
132	2	4	255	255	255
133	2	5	255	255	255
134	2	6	255	255	255
135	2	7	255	255	255
136	2	8	255	255	255
137	2	9	255	255	255
138	2	10	227	255	255
139	2	11	174	235	239
140	2	12	150	218	234
141	2	13	142	213	233
142	2	14	135	201	222
143	2	15	131	196	217
144	2	16	129	195	215
145	2	17	131	197	215
146	2	18	141	203	217
147	2	19	147	211	226
148	2	20	148	213	227
149	2	21	147	211	226
150	2	22	146	213	229
151	2	23	142	213	231
152	2	24	134	205	223
153	2	25	123	195	217
154	2	26	112	187	213
155	2	27	108	184	212
156	2	28	103	185	216
157	2	29	98	184	216
158	2	30	91	181	215
159	2	31	85	179	216
160	2	32	81	178	212
161	2	33	79	176	215
162	2	34	82	175	207
163	2	35	94	176	204
164	2	36	114	187	204
165	2	37	146	212	220
166	2	38	186	248	244
167	2	39	223	255	255
168	2	40	244	255	255
169	2	41	255	255	255
170	2	42	255	255	255
171	2	43	255	255	243
172	2	44	255	255	223
173	2	45	255	255	215
174	2	46	255	255	214
175	2	47	255	255	214
176	2	48	252	255	212
177	2	49	246	255	217
178	2	50	221	244	216
179	2	51	168	204	187
180	2	52	108	149	149
181	2	53	71	116	126
182	2	54	59	108	124
183	2	55	56	106	124
184	2	56	59	113	129
185	2	57	61	113	129
186	2	58	66	113	125
187	2	59	77	116	122
188	2	60	92	124	122
189	2	61	112	141	133
190	2	62	141	170	158
191	2	63	168	198	184
192	2	64	192	214	198
193	2	65	212	238	213
194	2	66	230	252	211
195	2	67	241	255	206
196	2	68	249	255	202
197	2	69	245	255	213
198	2	70	219	248	218
199	2	71	170	207	194
200	2	72	99	147	155
201	2	73	69	118	134
202	2	74	61	116	138
203	2	75	64	118	138
204	2	76	70	114	130
205	2	77	78	116	126
206	2	78	79	114	122
207	2	79	77	114	124
208	2	80	75	117	130
209	2	81	71	118	132
210	2	82	67	114	129
211	2	83	66	111	125
212	2	84	64	111	123
213	2	85	67	113	127
214	2	86	72	116	130
215	2	87	78	118	126
216	2	88	85	119	125
217	2	89	91	124	130
218	2	90	94	130	137
219	2	91	92	129	137
220	2	92	85	120	132
221	2	93	76	114	130
222	2	94	74	114	130
223	2	95	67	111	129
224	2	96	66	107	127
225	2	97	65	108	122
226	2	98	69	107	123
227	2	99	71	110	127
228	2	100	73	112	128
229	2	101	73	112	128
230	2	102	75	110	128
231	2	103	70	107	127
232	2	104	65	103	126
233	2	105	61	104	126
234	2	106	64	105	131
235	2	107	72	107	127
236	2	108	98	115	121
237	2	109	144	146	136
238	2	110	198	187	160
239	2	111	231	218	184
240	2	112	238	232	197
241	2	113	233	228	198
242	2	114	217	217	188
243	2	115	203	204	179
244	2	116	190	194	173
245	2	117	181	187	169
246	2	118	170	182	172
247	2	119	165	182	180
248	2	120	156	175	179
249	2	121	148	167	175
250	2	122	157	172	176
251	2	123	189	201	195
252	2	124	238	244	228
253	2	125	255	255	234
254	2	126	255	255	240
255	2	127	255	255	237
256	2	128	254	255	235
257	3	1	255	255	255
258	3	2	255	255	255
259	3	3	255	255	255
260	3	4	255	255	255
261	3	5	255	255	255
262	3	6	255	255	255
263	3	7	255	255	255
264	3	8	255	255	255
265	3	9	255	255	255
266	3	10	204	255	255
267	3	11	153	218	228
268	3	12	135	207	227
269	3	13	129	200	224
270	3	14	129	195	219
271	3	15	134	198	220
272	3	16	134	201	224
273	3	17	139	207	223
274	3	18	145	210	220
275	3	19	150	215	227
276	3	20	148	215	227
277	3	21	142	210	224
278	3	22	141	210	228
279	3	23	141	212	230
280	3	24	135	207	227
281	3	25	117	197	223
282	3	26	107	192	221
283	3	27	104	189	219
284	3	28	103	191	219
285	3	29	106	189	217
286	3	30	101	182	209
287	3	31	97	178	202
288	3	32	97	178	202
289	3	33	69	176	219
290	3	34	66	173	218
291	3	35	73	176	215
292	3	36	84	176	207
293	3	37	92	173	195
294	3	38	110	183	199
295	3	39	131	201	211
296	3	40	149	210	216
297	3	41	175	218	218
298	3	42	189	228	216
299	3	43	211	241	215
300	3	44	231	255	216
301	3	45	247	255	220
302	3	46	252	255	221
303	3	47	254	255	221
304	3	48	249	255	220
305	3	49	230	251	215
306	3	50	187	217	192
307	3	51	125	166	158
308	3	52	81	126	132
309	3	53	63	114	131
310	3	54	63	118	138
311	3	55	60	114	135
312	3	56	60	116	134
313	3	57	61	118	136
314	3	58	67	118	134
315	3	59	69	120	132
316	3	60	72	118	128
317	3	61	75	114	124
318	3	62	83	117	125
319	3	63	90	127	131
320	3	64	112	143	149
321	3	65	138	170	168
322	3	66	170	200	180
323	3	67	200	226	185
324	3	68	220	241	194
325	3	69	226	247	206
326	3	70	201	225	200
327	3	71	151	175	165
