0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	5	5	0	0	0	0	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	1	1	2	3	2	2	2	2	2	1	2	4	4	4	5	7	10	9	8	8	7	7	7	7	9	9	9	9	9	8	8	8	9	10	13	14	15	15	15	15	15	15	
11	11	11	0	0	0	0	7	6	6	6	6	6	6	5	5	4	4	3	3	4	4	3	3	4	6	5	4	3	4	4	4	4	8	9	8	11	15	21	20	17	16	15	14	15	16	18	18	18	18	17	17	18	19	22	25	28	30	30	30	30	31	30	30	
16	16	16	0	0	0	0	10	10	10	9	9	8	7	7	6	6	5	5	5	7	7	6	5	6	9	8	7	5	7	7	6	5	11	15	13	17	23	32	29	27	25	23	22	22	24	27	28	28	27	27	28	30	33	37	41	45	47	47	47	46	47	46	46	
16	16	16	32	32	36	23	10	9	8	8	7	6	5	5	5	4	4	3	5	7	8	6	5	5	8	9	7	5	6	7	6	5	11	16	14	19	22	32	30	28	26	25	23	24	25	28	28	28	28	29	32	35	40	45	48	48	48	48	48	48	48	48	48	
15	15	15	31	33	36	22	8	8	7	6	5	5	5	5	4	4	4	4	5	7	9	7	6	5	8	9	7	5	6	6	5	5	10	17	16	19	23	31	30	28	26	26	24	25	25	28	29	29	32	34	38	41	44	45	46	45	45	46	46	46	45	45	44	
17	17	17	32	30	32	20	7	6	5	5	5	5	5	6	5	5	4	4	5	7	9	8	6	5	7	9	7	5	5	6	5	5	10	17	17	20	23	30	31	29	28	27	26	27	26	29	30	33	36	40	52	56	58	52	51	50	49	49	50	50	50	50	50	
16	16	16	33	34	36	20	5	4	4	5	5	5	5	5	5	4	4	4	5	7	9	8	7	6	7	9	7	6	5	6	5	6	10	17	18	20	24	29	32	30	29	28	27	27	26	30	33	38	41	50	66	70	65	53	52	50	49	48	49	49	49	48	47	
20	20	20	37	33	35	19	4	4	4	5	6	6	5	5	5	4	4	3	5	7	9	9	7	6	6	8	7	7	5	6	5	7	11	17	20	20	24	28	32	30	30	30	29	29	29	32	37	43	46	56	75	83	82	71	69	65	64	63	62	62	62	61	61	
20	20	20	40	40	42	23	4	4	5	5	6	5	5	5	5	4	4	3	5	7	9	9	8	7	6	8	7	7	5	7	6	8	11	17	21	20	24	27	31	30	30	30	30	31	33	38	44	48	49	57	66	71	79	78	76	63	62	62	62	62	62	65	68	
24	24	24	44	40	41	23	4	4	5	6	6	6	6	5	5	4	4	3	5	7	9	9	9	7	6	7	7	7	5	7	6	9	11	17	23	21	25	26	31	31	31	31	31	32	37	42	47	49	49	51	55	58	71	84	89	82	78	79	79	78	74	70	71	
