0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	40	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	40	60	0	0	0	0	0	0	0	0	0	60	40	40	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	60	60	0	0	0	0	0	0	60	40	60	0	0	0	
0	0	0	0	60	40	40	60	0	0	0	0	0	60	40	60	0	0	40	20	20	20	40	60	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	20	0	0	0	40	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	20	40	60	0	0	0	0	0	0	0	60	40	40	40	20	40	0	40	40	0	0	0	0	0	0	0	0	0	0	80	0	60	0	0	0	0	0	0	0	0	0	0	0	60	0	0	60	0	0	0	0	0	0	60	20	20	0	60	0	0	0	0	0	0	0	0	0	0	40	20	20	0	0	20	0	0	0	0	0	60	20	20	20	0	0	0	0	40	0	0	0	0	0	0	0	0	60	40	40	60	0	40	20	20	40	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	20	20	20	20	40	60	0	60	40	40	40	40	40	40	40	40	40	20	20	20	20	20	20	20	0	20	0	40	0	0	0	0	60	40	0	20	20	40	40	
0	0	40	20	20	0	0	0	0	20	20	40	20	20	20	20	20	20	0	80	60	80	0	0	40	0	0	0	0	0	0	0	0	0	0	60	40	20	0	80	60	60	60	80	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	0	80	80	0	60	0	0	0	0	0	60	40	20	40	20	0	60	40	60	40	60	0	0	20	0	20	40	0	0	20	20	0	0	60	60	60	60	60	100	0	20	40	0	120	0	60	100	0	100	0	20	40	40	60	60	0	60	40	60	0	20	20	20	20	60	0	80	0	60	0	80	60	40	40	40	80	0	20	60	0	0	0	80	60	60	40	40	40	40	80	0	40	60	0	0	0	60	40	20	0	0	0	0	80	60	100	0	60	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	0	0	0	0	0	0	0	0	0	0	60	20	0	80	60	60	60	80	0	20	40	20	20	20	20	20	20	20	20	0	0	80	60	60	60	60	60	40	40	40	80	0	120	0	20	20	0	0	100	0	0	0	
0	0	0	60	40	40	40	40	40	40	60	80	0	100	100	0	20	0	80	60	20	20	40	60	80	0	60	0	0	0	0	0	0	0	0	60	20	0	80	60	40	20	40	40	80	40	0	0	0	0	60	40	80	0	0	0	0	0	0	0	0	0	0	0	0	60	0	80	60	40	80	40	0	0	0	0	60	40	20	40	60	0	0	0	120	80	80	80	100	0	140	0	140	20	40	40	140	120	20	20	120	80	80	80	80	100	20	60	80	0	80	0	120	100	0	140	0	40	80	0	40	0	0	0	120	80	100	20	40	40	60	80	0	40	20	40	0	80	40	0	80	80	100	0	60	80	0	100	80	60	40	40	0	100	80	80	100	0	80	0	60	0	0	60	20	0	0	120	60	60	60	40	60	0	60	0	0	0	0	0	0	0	0	60	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	60	40	0	80	60	40	40	40	40	80	0	20	20	20	20	20	20	20	20	20	0	80	60	40	40	40	40	20	0	100	80	100	0	140	20	60	40	40	20	160	20	60	80	
0	0	0	140	80	80	80	80	80	100	120	20	60	100	0	0	20	0	80	40	0	100	120	20	40	60	0	60	0	0	0	0	0	0	0	60	0	0	80	40	40	20	140	20	80	20	0	0	0	0	60	20	60	0	0	0	0	0	0	0	0	0	0	0	0	60	0	80	40	60	80	20	0	0	0	0	0	40	20	40	0	0	80	120	100	60	60	60	60	60	80	40	80	60	80	80	80	60	60	80	80	60	60	60	60	60	100	20	40	40	60	20	100	60	60	80	60	80	120	20	80	20	0	180	100	60	60	60	80	80	120	20	60	0	20	20	0	80	40	0	60	160	40	60	120	20	40	60	40	40	40	40	0	100	60	60	60	60	120	60	40	0	0	60	20	0	80	140	0	80	40	40	60	80	40	0	0	0	0	0	0	0	0	60	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	0	80	40	40	40	40	40	80	0	20	20	20	20	20	20	20	20	20	0	80	40	40	40	40	40	0	100	80	60	60	60	100	100	20	20	100	100	120	0	40	60	
0	0	0	140	60	60	60	60	80	100	0	40	80	0	0	20	20	0	80	20	0	100	100	0	40	40	80	40	0	0	0	0	0	0	0	60	0	80	60	40	40	40	40	20	80	20	0	0	0	60	40	20	60	0	0	0	0	0	0	0	0	0	0	0	0	60	0	80	40	80	0	40	0	0	0	0	60	40	20	0	40	0	80	100	60	60	60	60	60	60	60	40	160	40	60	60	60	60	60	60	60	60	60	60	60	60	100	0	40	40	40	40	20	80	60	60	60	60	100	0	40	60	0	160	60	60	60	60	60	60	100	0	40	80	0	20	0	80	40	0	60	160	20	60	100	0	40	40	40	40	40	40	20	100	60	60	60	60	100	40	20	0	0	60	20	20	0	140	0	120	40	40	80	0	40	0	0	0	0	0	0	0	0	60	20	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	0	80	40	40	40	40	60	80	0	20	20	20	20	20	20	20	20	20	0	80	40	40	40	40	40	0	100	60	60	60	60	100	0	20	40	20	120	20	40	60	80	
0	0	0	140	60	60	60	60	100	0	40	80	0	0	20	20	20	0	0	20	100	100	100	0	40	40	80	20	0	0	0	0	0	0	0	60	0	80	40	40	40	40	40	40	80	0	0	0	0	60	20	20	60	0	0	0	0	0	0	0	0	0	0	0	0	60	0	80	40	80	0	60	0	0	0	0	0	40	40	20	100	0	60	100	60	60	60	60	60	60	60	60	60	40	60	60	60	60	60	60	60	60	60	60	60	80	100	0	40	40	40	40	40	20	80	60	60	60	80	0	40	40	40	20	80	60	60	60	60	60	100	0	40	80	0	20	0	80	40	0	60	160	20	60	100	0	40	40	40	40	40	40	40	0	80	60	60	60	100	40	20	0	0	60	20	20	20	60	0	120	40	40	80	0	60	0	0	0	0	0	0	0	0	60	20	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	40	20	0	100	40	40	40	60	80	0	0	20	20	20	20	20	20	20	20	20	20	0	60	40	40	40	40	20	100	60	60	60	60	100	0	40	40	40	40	60	0	0	0	
0	0	0	140	60	60	60	80	100	20	80	0	0	20	20	20	0	0	60	20	100	100	0	20	40	40	80	20	0	0	0	0	0	0	0	60	0	80	40	20	20	40	40	60	100	0	40	0	60	40	20	20	60	0	0	0	0	0	0	0	0	0	0	0	0	60	0	80	40	80	20	0	0	0	0	80	0	0	40	0	0	60	20	100	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	60	100	0	20	40	40	40	40	40	40	0	80	60	60	60	100	20	40	40	0	100	60	60	60	60	60	100	0	40	80	0	20	0	80	20	0	60	160	20	60	100	0	40	40	40	40	40	40	40	0	100	60	60	60	100	40	20	0	0	0	40	20	40	60	0	120	40	60	80	0	40	0	0	0	0	0	0	0	0	60	40	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	20	20	20	0	80	60	80	0	0	20	20	20	20	20	20	20	20	20	20	20	0	80	40	40	40	40	40	0	80	60	60	60	80	0	40	40	40	40	80	0	20	20	
