0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	70	70	70	69	69	70	69	65	63	62	58	55	56	50	45	40	38	29	0	0	0	0	0	0	
19	19	22	22	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	73	73	73	72	70	71	70	68	64	63	61	59	54	54	48	42	38	33	28	0	0	0	0	0	0	
19	19	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	99	98	99	101	103	104	103	103	103	100	100	101	98	94	95	95	93	92	93	95	96	97	99	100	99	99	99	97	98	96	96	96	96	97	97	95	95	96	96	97	97	98	100	98	97	96	92	90	86	84	82	80	79	79	78	78	77	77	76	75	75	75	74	74	73	74	74	74	71	70	70	71	71	72	72	74	75	75	76	77	77	77	78	78	77	76	74	73	74	71	70	70	70	68	65	63	62	58	55	51	45	38	34	32	26	22	19	20	23	21	22	
21	21	0	0	0	32	32	32	32	32	32	32	32	32	32	32	32	100	99	100	101	101	103	103	104	104	103	104	103	103	101	100	97	97	97	95	96	95	98	100	99	101	101	100	100	97	96	96	96	96	98	100	101	98	97	98	98	98	97	97	94	95	93	89	86	81	80	78	76	74	75	75	75	76	75	74	75	75	75	72	72	72	72	72	72	72	74	73	76	76	76	77	77	77	76	78	78	78	78	76	75	75	75	73	74	73	71	70	71	70	67	66	64	61	57	56	53	42	31	25	26	25	22	20	20	22	23	23	
24	24	0	0	0	0	46	46	46	46	46	46	46	46	46	46	46	100	99	100	100	101	100	102	102	102	102	102	103	102	102	101	99	97	95	93	91	91	97	98	98	99	99	99	98	0	0	0	0	98	100	100	101	99	97	96	95	92	97	97	89	82	78	77	75	77	77	76	73	74	75	75	74	74	75	75	75	75	75	71	72	72	72	73	75	75	78	77	77	78	79	78	78	80	80	81	81	80	82	78	75	75	73	73	72	71	68	68	68	68	67	66	64	61	57	55	53	41	29	24	23	24	22	20	20	22	25	25	
26	26	54	54	0	54	54	54	54	54	54	54	54	54	54	54	54	98	98	98	101	101	101	100	102	102	102	101	100	100	101	102	103	102	101	101	98	98	97	96	96	95	96	0	0	0	0	0	0	100	99	99	98	98	96	92	90	88	89	88	80	75	75	74	75	73	73	74	75	73	73	73	71	72	72	73	75	77	78	73	73	73	73	76	77	78	77	77	78	78	78	80	81	81	82	82	82	82	83	80	78	79	77	77	75	75	71	70	70	69	66	66	64	60	56	56	52	39	27	22	19	23	22	19	17	23	26	25	
39	39	65	65	65	65	65	65	65	65	65	65	65	65	65	65	65	98	98	99	100	100	100	100	100	100	100	99	99	99	99	100	101	101	101	101	100	99	96	96	97	96	0	0	0	99	98	100	98	99	99	95	94	92	91	88	86	84	81	78	78	78	77	77	76	74	74	75	75	74	74	73	71	71	72	72	73	75	76	73	74	75	76	76	77	76	77	77	79	78	79	78	79	79	79	81	80	80	81	81	82	79	79	76	76	75	72	70	69	69	67	65	64	60	57	57	52	42	30	21	19	21	20	19	19	22	24	0	
57	57	75	75	75	75	75	75	75	75	75	75	75	75	75	75	75	100	100	97	98	97	98	97	99	99	98	98	96	94	94	96	97	97	97	97	97	97	93	93	94	93	92	91	92	97	97	95	92	92	93	90	87	86	85	83	82	81	81	82	82	82	82	80	78	76	75	74	74	74	74	74	73	73	73	73	73	73	73	74	74	75	76	75	74	76	78	79	79	79	79	80	79	79	79	79	81	80	81	81	82	80	79	78	75	74	70	67	65	66	67	65	64	62	61	59	59	51	38	28	24	23	20	21	22	0	0	26	
74	74	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	99	97	96	95	96	95	96	99	98	97	96	95	94	95	95	94	93	93	93	94	94	94	94	92	92	92	92	92	94	94	90	88	88	90	88	85	86	85	84	83	82	80	81	80	82	82	80	76	75	75	74	74	73	75	75	74	73	73	73	73	73	73	71	74	75	74	77	77	77	79	78	78	78	78	78	78	78	78	78	80	80	81	79	80	78	77	76	72	70	65	64	65	66	68	67	63	61	58	57	57	53	47	39	33	28	21	21	23	0	28	0	
77	77	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	99	97	95	94	94	95	95	96	96	95	95	93	92	92	93	92	92	90	92	91	92	95	94	94	93	92	92	92	94	95	91	88	90	90	87	85	87	84	84	85	84	84	83	83	83	82	80	78	76	75	75	74	75	76	76	73	73	73	73	72	72	73	75	75	75	76	78	78	77	78	77	78	78	78	78	77	77	78	77	78	78	79	77	76	75	73	70	68	66	64	65	67	69	72	67	63	53	50	50	51	50	47	42	37	32	23	22	26	0	0	0	
