#   ROW COL RED GRE BLU
1	1	1	23	23	23
2	1	2	23	23	23
3	1	3	95	95	95
4	1	4	28	28	28
5	1	5	67	67	67
6	1	6	85	85	85
7	1	7	89	89	89
8	1	8	30	30	30
9	1	9	48	48	48
10	1	10	86	86	86
11	1	11	23	23	23
12	1	12	23	23	23
13	1	13	58	58	58
14	1	14	60	60	60
15	1	15	37	37	37
16	1	16	23	23	23
17	1	17	38	38	38
18	1	18	54	54	54
19	1	19	100	100	100
20	1	20	90	90	90
21	1	21	68	68	68
22	1	22	79	79	79
23	1	23	15	15	15
24	1	24	74	74	74
25	1	25	61	61	61
26	1	26	90	90	90
27	1	27	65	65	65
28	1	28	38	38	38
29	1	29	162	162	162
30	1	30	18	18	18
31	1	31	30	30	30
32	1	32	88	88	88
33	1	33	87	87	87
34	1	34	28	28	28
35	1	35	56	56	56
36	1	36	79	79	79
37	1	37	43	43	43
38	1	38	22	22	22
39	1	39	43	43	43
40	1	40	3	3	3
41	1	41	120	120	120
42	1	42	7	7	7
43	1	43	14	14	14
44	1	44	65	65	65
45	1	45	61	61	61
46	1	46	29	29	29
47	1	47	67	67	67
48	1	48	67	67	67
49	1	49	35	35	35
50	1	50	25	25	25
51	1	51	15	15	15
52	1	52	5	5	5
53	1	53	72	72	72
54	1	54	14	14	14
55	1	55	57	57	57
56	1	56	70	70	70
57	1	57	82	82	82
58	1	58	36	36	36
59	1	59	43	43	43
60	1	60	29	29	29
61	1	61	80	80	80
62	1	62	73	73	73
63	1	63	53	53	53
64	1	64	64	64	64
65	1	65	53	53	53
66	1	66	5	5	5
67	1	67	74	74	74
68	1	68	21	21	21
69	1	69	3	3	3
70	1	70	57	57	57
71	1	71	18	18	18
72	1	72	57	57	57
73	1	73	79	79	79
74	1	74	65	65	65
75	1	75	40	40	40
76	1	76	85	85	85
77	1	77	46	46	46
78	1	78	64	64	64
79	1	79	80	80	80
80	1	80	49	49	49
81	1	81	33	33	33
82	1	82	4	4	4
83	1	83	63	63	63
84	1	84	84	84	84
85	1	85	27	27	27
86	1	86	22	22	22
87	1	87	16	16	16
88	1	88	75	75	75
89	1	89	89	89	89
90	1	90	104	104	104
91	1	91	75	75	75
92	1	92	74	74	74
93	1	93	35	35	35
94	1	94	18	18	18
95	1	95	0	0	0
96	1	96	57	57	57
97	1	97	22	22	22
98	1	98	1	1	1
99	1	99	12	12	12
100	1	100	5	5	5
101	1	101	0	0	0
102	1	102	67	67	67
103	1	103	100	100	100
104	1	104	70	70	70
105	1	105	60	60	60
106	1	106	1	1	1
107	1	107	76	76	76
108	1	108	17	17	17
109	1	109	17	17	17
110	1	110	46	46	46
111	1	111	49	49	49
112	1	112	66	66	66
113	1	113	66	66	66
114	1	114	66	66	66
115	1	115	66	66	66
