254	254	61	125	189	252	125	233	21	189	252	60	20	125	254	254	242	254	189	252	252	252	252	189	189	61	242	61	254	254	61	61	38	254	254	254	125	61	61	125	252	189	61	254	125	189	85	61	61	61	61	61	61	61	61	21	61	21	21	233	233	233	213	202	202	190	202	202	150	190	150	150	150	161	150	150	150	150	150	161	161	202	150	86	86	190	190	63	126	103	126	150	233	202	254	61	254	233	61	61	254	61	254	21	61	85	85	125	125	125	125	85	254	190	103	63	86	86	103	103	126	126	254	61	61	242	232	103	
254	254	38	61	61	61	254	222	254	61	61	148	20	252	61	242	242	254	61	61	125	252	252	212	189	61	222	254	242	254	38	61	61	61	38	38	61	61	61	189	252	189	61	254	254	61	21	21	21	61	61	61	61	61	21	21	21	254	233	233	233	233	233	233	222	202	233	222	233	213	213	233	233	213	233	233	233	233	202	161	161	150	150	86	63	190	150	63	126	126	126	126	233	202	254	21	61	61	61	202	126	233	254	233	222	85	125	125	61	61	254	222	126	63	63	103	126	63	103	103	126	103	190	61	61	61	40	40	
38	38	38	61	61	38	242	254	254	254	254	61	125	125	38	242	242	254	61	254	254	189	252	212	189	61	254	254	61	254	254	254	254	61	102	38	61	61	61	189	212	148	21	254	222	254	254	61	61	61	61	61	61	21	21	21	254	233	233	254	254	254	233	233	254	233	233	150	161	150	109	109	121	109	109	150	150	161	213	213	202	150	150	126	63	126	126	86	126	126	126	126	254	61	21	254	21	61	233	126	150	126	150	126	126	233	61	254	222	254	190	126	63	63	103	63	63	63	63	63	126	126	126	61	61	61	167	255	
38	38	38	61	38	38	242	38	61	254	61	61	61	38	254	254	254	254	61	38	38	61	125	125	125	61	61	61	125	125	61	254	254	61	102	38	254	61	85	189	125	254	254	242	254	254	21	61	61	61	21	21	254	254	254	254	254	254	254	254	254	21	21	233	161	86	86	22	22	22	46	46	46	46	46	46	22	22	22	86	161	233	202	126	63	63	63	126	126	126	126	190	222	61	21	61	61	254	150	126	126	126	190	242	190	210	254	222	222	210	103	63	63	63	63	63	63	255	255	255	63	126	86	254	61	125	254	232	
38	38	165	102	61	254	242	242	38	61	61	102	125	38	38	38	61	38	38	38	38	38	38	254	102	61	61	85	85	61	61	254	254	61	61	61	254	254	61	85	21	126	242	254	254	21	61	61	61	21	21	21	254	254	254	254	254	21	21	21	254	161	150	86	46	22	46	46	46	46	46	46	46	46	46	46	46	22	238	215	22	86	254	150	63	22	255	150	126	126	126	222	21	21	61	61	21	202	150	126	126	126	190	254	190	222	254	242	103	63	103	63	63	63	63	255	192	128	255	63	63	63	86	202	61	61	61	232	
125	125	125	61	61	254	242	187	242	38	61	61	38	61	61	38	38	38	38	38	38	38	38	254	125	125	125	125	61	254	254	254	61	61	38	254	254	254	254	61	222	254	61	254	21	21	61	21	21	21	21	254	254	254	254	21	21	21	202	86	22	22	22	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	22	22	238	151	22	254	22	192	63	86	126	86	126	233	21	21	254	254	190	150	150	222	254	190	167	167	167	254	210	126	63	63	63	63	63	255	192	128	40	190	61	254	22	63	63	63	21	61	102	167	
252	252	189	165	102	61	242	167	210	38	61	61	38	38	38	254	254	38	254	38	38	38	38	254	61	125	125	125	85	61	254	61	102	38	254	254	254	254	254	210	126	61	61	21	21	254	254	21	21	254	21	21	21	21	21	233	161	86	46	46	46	46	46	46	69	69	69	46	46	46	46	46	46	46	46	46	46	46	46	22	22	215	151	233	63	255	126	63	63	86	202	21	254	21	254	202	190	126	190	222	210	190	190	222	222	126	63	63	63	63	255	255	192	255	126	254	61	61	61	61	126	255	86	63	233	61	102	254	
125	125	189	125	61	61	38	242	242	38	61	61	38	254	254	254	254	61	61	38	61	61	61	38	61	125	125	125	148	125	61	38	38	254	254	254	254	254	242	167	126	254	254	254	21	254	254	254	21	21	21	21	21	21	213	161	109	86	109	109	69	69	69	69	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	46	22	238	151	126	63	255	126	22	63	86	254	21	21	21	190	190	190	126	254	222	242	222	222	190	126	63	63	255	255	192	192	63	126	254	61	61	61	61	61	61	254	255	86	63	126	61	61	61	
222	222	254	222	126	167	210	210	167	190	38	61	61	254	254	254	38	61	102	61	38	38	254	61	61	61	85	125	189	189	125	38	254	254	254	38	254	242	210	167	190	254	254	254	254	254	254	21	21	21	21	21	213	173	161	133	133	121	121	81	81	69	69	69	46	46	46	46	22	46	46	46	46	46	46	46	46	46	46	46	22	238	175	22	126	255	255	63	63	126	254	254	21	202	86	126	190	126	254	61	61	190	126	63	63	255	192	192	255	63	190	61	61	61	61	61	61	61	61	61	61	63	63	86	126	254	61	61	
125	125	125	125	61	242	242	210	254	61	242	61	38	254	254	254	254	254	102	102	254	254	242	38	254	21	85	148	212	252	189	254	254	254	38	38	254	242	190	126	222	254	254	21	254	254	254	61	44	21	233	213	173	173	173	133	133	121	121	81	81	69	69	69	46	46	46	46	22	22	22	238	46	22	46	46	46	46	46	46	46	46	215	238	86	255	215	126	202	150	202	254	233	126	126	126	190	222	254	61	254	255	63	63	63	192	63	150	254	61	61	61	61	61	61	61	38	254	61	61	61	222	255	126	126	222	61	61	
