0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
255	255	0	255	220	255	255	255	8	255	190	255	255	255	255	255	255	180	255	200	190	255	255	255	255	255	255	255	255	160	255	230	220	255	255	200	220	240	200	255	255	255	255	255	255	255	180	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	220	240	240	250	200	230	170	220	230	170	180	180	180	170	230	170	180	180	180	180	230	220	240	210	140	160	220	240	60	200	60	160	220	255	200	230	255	200	200	255	255	240	255	200	255	255	255	255	255	255	255	255	255	255	255	80	100	180	200	100	100	180	140	255	255	255	
40	40	100	180	120	80	140	100	120	80	70	90	140	60	180	255	255	150	70	100	110	120	80	140	255	200	240	200	130	60	120	50	130	80	180	180	180	80	100	140	140	100	220	240	200	120	100	70	140	140	140	140	140	140	140	140	140	140	140	180	80	100	120	120	120	120	140	90	100	150	100	160	160	160	160	150	150	160	160	160	160	100	100	120	80	120	80	0	160	160	0	100	100	80	20	170	60	90	180	160	160	190	110	0	180	140	150	50	250	180	220	130	160	90	110	50	0	60	40	140	20	60	40	120	0	100	180	140	
100	100	0	180	120	100	160	180	90	80	140	100	100	60	100	140	200	70	90	90	110	180	80	20	240	255	255	220	120	90	80	190	60	100	100	80	160	180	80	180	140	80	200	255	255	140	120	70	110	60	160	140	140	140	140	160	160	160	180	80	120	120	120	120	100	100	120	140	170	180	100	170	110	100	90	150	90	100	100	110	150	200	180	110	70	110	80	20	100	80	100	80	80	80	20	150	190	180	40	160	180	140	0	180	0	120	0	0	120	180	80	60	150	120	70	20	60	60	60	40	80	80	60	120	100	0	220	140	
0	0	0	255	100	60	180	60	130	90	120	220	60	180	140	120	60	120	130	110	100	200	100	100	120	180	160	180	120	160	120	200	240	160	100	100	160	160	80	80	160	200	240	160	60	120	70	140	80	180	140	140	140	140	160	80	100	100	100	120	100	100	100	100	210	220	150	150	30	60	0	0	0	80	60	50	60	60	80	0	10	0	70	180	200	130	50	40	40	40	80	80	80	60	120	50	170	140	160	160	110	80	60	60	60	110	150	110	50	130	90	170	150	0	40	60	60	60	80	120	40	20	0	40	120	40	130	140	
0	0	0	140	40	255	120	180	110	100	120	100	200	140	120	255	60	100	100	220	100	100	120	120	100	80	60	120	120	100	200	200	120	180	100	80	160	160	200	100	80	140	200	190	0	90	140	80	180	140	140	140	140	140	180	100	120	120	100	80	180	190	240	170	130	110	20	70	0	100	100	100	100	80	80	80	80	80	80	120	20	80	0	10	80	250	120	20	120	0	220	60	80	50	110	200	140	160	160	210	90	110	30	40	40	120	210	90	110	160	180	0	20	60	60	60	80	120	60	0	0	0	40	60	20	90	150	170	
240	240	0	255	140	160	100	160	90	130	0	130	90	160	160	40	200	200	100	100	120	120	120	120	120	120	80	240	180	180	180	100	60	100	80	180	180	80	100	120	120	80	210	70	130	210	60	180	160	160	140	140	160	160	60	100	100	80	200	190	230	110	10	0	0	0	100	60	80	60	80	80	80	80	80	80	80	80	80	80	120	20	80	100	0	20	255	40	0	80	100	100	80	10	130	180	160	80	130	40	110	90	140	210	120	20	10	0	230	120	70	40	60	80	80	120	20	0	0	0	180	255	200	0	80	20	0	240	
255	255	0	255	255	200	180	120	190	100	0	80	120	160	160	100	100	100	120	120	100	100	120	100	100	100	100	120	180	160	160	180	140	60	200	180	80	120	120	120	120	150	80	0	240	160	180	160	80	80	180	160	40	160	160	160	160	200	100	110	0	30	60	80	80	80	40	160	140	160	60	80	80	80	80	80	80	80	80	80	80	120	20	80	40	0	255	20	0	160	20	20	70	130	210	40	180	130	110	110	20	90	130	60	90	100	160	200	50	0	60	80	120	20	20	0	0	80	240	255	180	140	220	40	0	160	0	180	
255	255	80	190	150	255	210	180	220	140	140	140	130	180	160	80	120	120	120	100	180	180	60	200	180	200	60	140	200	160	140	240	160	140	80	100	120	120	120	120	140	130	30	20	140	100	80	200	100	120	60	160	160	140	140	160	180	100	90	80	10	130	110	110	120	120	140	40	60	60	80	100	80	80	80	80	80	80	80	80	80	80	120	40	120	0	140	40	0	180	40	40	60	150	180	160	210	60	110	120	20	190	70	90	130	160	140	70	40	120	20	40	0	0	20	60	200	220	160	140	140	140	160	200	0	160	0	0	
